0.0,1.4944911587746499
0.001,1.5188581389097793
0.002,1.499527400007041
0.003,1.505900752546927
0.004,1.5362950475920583
0.005,1.5347056093548768
0.006,1.517901772855397
0.007,1.5491476374229198
0.008,1.5288525989250736
0.009000000000000001,1.5532347877359656
0.01,1.5398692606699556
0.011,1.5201145431354142
0.012,1.534557106240239
0.013000000000000001,1.5496168340713545
0.014,1.5260526326838524
0.015,1.5560378353911628
0.016,1.5314040254012156
0.017,1.5630354388215255
0.018000000000000002,1.5591426146033966
0.019,1.5287892069458124
0.02,1.540645350743247
0.021,1.5758959920804165
0.022,1.5430527988251639
0.023,1.5680936298780448
0.024,1.5705708985241298
0.025,1.5555116863704959
0.026000000000000002,1.5452262144512163
0.027,1.5267477037913553
0.028,1.523297388217867
0.029,1.5223997196414851
0.03,1.5171422066956355
0.031,1.5115364792009416
0.032,1.5436443590191584
0.033,1.514819168938691
0.034,1.5251223725150367
0.035,1.518739874477628
0.036000000000000004,1.5177542377127524
0.037,1.5403574095823733
0.038,1.5416813575813384
0.039,1.5044633791785818
0.04,1.524284537031091
0.041,1.5443527774319772
0.042,1.540729315241406
0.043000000000000003,1.5646795803017195
0.044,1.546349367860547
0.045,1.5574218670735502
0.046,1.5384864154946725
0.047,1.5574863031671673
0.048,1.5519439438808014
0.049,1.5624406698095863
0.05,1.5820010379891287
0.051000000000000004,1.5581656515330042
0.052000000000000005,1.5797506854541992
0.053,1.5527674924512052
0.054,1.5743348211125643
0.055,1.5710291140481596
0.056,1.5729783901251182
0.057,1.5688546745264311
0.058,1.603353043829695
0.059000000000000004,1.5796495367800176
0.06,1.5758992207676674
0.061,1.6130899294124657
0.062,1.591078063168047
0.063,1.5872778028162007
0.064,1.6135390518344745
0.065,1.572492794938948
0.066,1.584984201326676
0.067,1.5952866045169674
0.068,1.5675176208211168
0.069,1.603457020476393
0.07,1.5510284856849905
0.07100000000000001,1.5671529035074618
0.07200000000000001,1.5803787050542988
0.073,1.5693943366837981
0.074,1.529505390280016
0.075,1.5491717864564645
0.076,1.5283574472093409
0.077,1.531642923408917
0.078,1.5652906367021853
0.079,1.5298249428553525
0.08,1.5272250684919948
0.081,1.5567259979584747
0.082,1.5281168354224643
0.083,1.5235998791872316
0.084,1.5412236536942236
0.085,1.5059815412870492
0.08600000000000001,1.5202725704799716
0.08700000000000001,1.5405023025673774
0.088,1.5196943717570655
0.089,1.5379955358977877
0.09,1.5307052996788053
0.091,1.5291423704112792
0.092,1.5150384244433275
0.093,1.5156044708142646
0.094,1.5162936173557826
0.095,1.5141451813728208
0.096,1.5403876975061315
0.097,1.543031595952802
0.098,1.5544524677136493
0.099,1.5251221661567083
0.1,1.5230354477936598
0.101,1.569698306254121
0.10200000000000001,1.5369696378851012
0.10300000000000001,1.5751471573869964
0.10400000000000001,1.5432512196881893
0.105,1.5421576514914035
0.106,1.5604090996998818
0.107,1.5774008179755923
0.108,1.549007259760939
0.109,1.5475977587019727
0.11,1.5555347608514727
0.111,1.5580207420640213
0.112,1.5824544357017265
0.113,1.546175096542545
0.114,1.5546647736801193
0.115,1.5717521013328455
0.116,1.5208756420476315
0.117,1.548980592664852
0.11800000000000001,1.56485286722075
0.11900000000000001,1.5321421425285622
0.12,1.5508810166816582
0.121,1.5433391757802168
0.122,1.5169033282631026
0.123,1.5416301740744758
0.124,1.5360065921999637
0.125,1.5310973080279946
0.126,1.5336212306974286
0.127,1.5343706353822046
0.128,1.5219708555163576
0.129,1.5332877478680913
0.13,1.5164761789096752
0.131,1.4983102186542612
0.132,1.526636015408398
0.133,1.4931274089152429
0.134,1.4839388527948898
0.135,1.519976471309852
0.136,1.4843657818247262
0.137,1.478042997464367
0.138,1.493140187451
0.139,1.5007434729924576
0.14,1.5089069161548303
0.14100000000000001,1.5172015316990892
0.14200000000000002,1.4912713469830166
0.14300000000000002,1.4939438451908513
0.14400000000000002,1.502406599347012
0.145,1.5198126498485358
0.146,1.5305513946403797
0.147,1.5078519037084357
0.148,1.5282810974803924
0.149,1.5375574213882013
0.15,1.5015953411706375
0.151,1.5070381811119098
0.152,1.55568432693506
0.153,1.5341639929916069
0.154,1.5248133714740384
0.155,1.5350611488166537
0.156,1.5413035143379625
0.157,1.5132301644795236
0.158,1.565031382267699
0.159,1.532074761513449
0.16,1.5397461305384907
0.161,1.5312676821759823
0.162,1.5235496085286646
0.163,1.5435591933667256
0.164,1.5517074665902302
0.165,1.5560900401174091
0.166,1.5652084103952786
0.167,1.5642610476545087
0.168,1.5277565606948813
0.169,1.5526863747900987
0.17,1.5376930545295486
0.171,1.5268887702598448
0.17200000000000001,1.530878317940115
0.17300000000000001,1.509240612937543
0.17400000000000002,1.5304596560271884
0.17500000000000002,1.5248626540190706
0.176,1.5022557648047794
0.177,1.5212592961348053
0.178,1.5319592611229094
0.179,1.484592659665975
0.18,1.4879734477449917
